LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
-4391.01,-1785.9,-744.36,1324.62,-616.81,-1854.35,-18.31,-616.62,,,,,
-4386.4,-1779.32,-743.14,1331.38,-616.62,-1853.72,-21.2,-617.81,,,,,
-4384.29,-1773.07,-742.46,1333.92,-617.0,-1852.46,-21.53,-619.96,,,,,
-4385.73,-1769.62,-742.51,1332.12,-617.86,-1850.94,-19.96,-622.13,,,,,
-4389.95,-1769.7,-743.07,1328.34,-619.0,-1849.54,-17.61,-623.47,,,,,
-4394.76,-1772.38,-743.68,1326.22,-620.14,-1848.47,-15.56,-623.49,,,,,
-4397.52,-1775.88,-743.88,1328.62,-621.08,-1847.67,-14.43,-622.23,,,,,
-4396.51,-1778.53,-743.47,1335.98,-621.71,-1846.9,-14.27,-620.18,,,,,
-4391.97,-1779.49,-742.67,1345.77,-622.07,-1845.85,-14.63,-618.04,,,,,
-4386.47,-1778.89,-741.98,1353.61,-622.27,-1844.39,-14.86,-616.37,,,,,
-4383.99,-1777.62,-741.95,1355.36,-622.44,-1842.71,-14.44,-615.43,,,,,
-4388.14,-1776.97,-742.84,1349.29,-622.64,-1841.24,-13.23,-615.07,,,,,
-4400.14,-1778.05,-744.44,1337.13,-622.83,-1840.48,-11.47,-614.94,,,,,
-4417.67,-1781.52,-746.05,1323.53,-622.92,-1840.74,-9.65,-614.61,,,,,
-4435.39,-1787.29,-746.77,1314.04,-622.86,-1841.94,-8.25,-613.87,,,,,
-4446.96,-1794.51,-745.87,1312.7,-622.64,-1843.62,-7.52,-612.72,,,,,
-4447.9,-1801.72,-743.06,1320.22,-622.3,-1845.15,-7.4,-611.41,,,,,
-4437.71,-1807.29,-738.67,1333.76,-621.96,-1845.98,-7.6,-610.17,,,,,
-4420.23,-1809.87,-733.52,1348.23,-621.69,-1845.91,-7.78,-609.17,,,,,
-4401.81,-1808.92,-728.61,1358.6,-621.5,-1845.16,-7.72,-608.33,,,,,
-4388.27,-1804.87,-724.79,1361.98,-621.37,-1844.25,-7.4,-607.47,,,,,
-4382.08,-1798.96,-722.52,1358.68,-621.23,-1843.7,-6.96,-606.36,,,,,
-4381.45,-1792.81,-721.82,1351.67,-621.08,-1843.8,-6.61,-604.91,,,,,
-4381.77,-1787.79,-722.46,1344.93,-620.95,-1844.46,-6.48,-603.26,,,,,
-4378.61,-1784.57,-724.13,1341.43,-620.93,-1845.31,-6.55,-601.73,,,,,
-4370.8,-1783.01,-726.62,1341.92,-621.08,-1845.91,-6.69,-600.72,,,,,
-4361.58,-1782.31,-729.79,1344.79,-621.43,-1846.0,-6.74,-600.53,,,,,
-4357.17,-1781.51,-733.48,1347.3,-621.93,-1845.64,-6.65,-601.22,,,,,
-4363.36,-1779.91,-737.33,1347.17,-622.5,-1845.16,-6.49,-602.59,,,,,
-4381.9,-1777.41,-740.74,1343.88,-623.06,-1844.93,-6.43,-604.18,,,,,
-4408.62,-1774.57,-743.01,1338.9,-623.6,-1845.19,-6.63,-605.51,,,,,
-4434.65,-1772.38,-743.63,1334.83,-624.15,-1845.88,-7.12,-606.13,,,,,
-4450.13,-1771.83,-742.54,1333.94,-624.78,-1846.74,-7.78,-605.84,,,,,
-4448.84,-1773.46,-740.33,1336.91,-625.53,-1847.43,-8.41,-604.72,,,,,
-4431.31,-1776.96,-738.02,1342.44,-626.38,-1847.76,-8.79,-603.06,,,,,
-4404.96,-1781.07,-736.71,1347.97,-627.26,-1847.79,-8.79,-601.3,,,,,
-4380.93,-1783.9,-737.07,1350.98,-628.1,-1847.74,-8.48,-599.87,,,,,
-4369.25,-1783.62,-739.09,1350.25,-628.87,-1847.88,-8.04,-599.1,,,,,
-4374.42,-1779.29,-742.0,1346.3,-629.63,-1848.32,-7.67,-599.11,,,,,
-4393.53,-1771.57,-744.65,1340.87,-630.46,-1848.96,-7.53,-599.76,,,,,
-4417.7,-1762.79,-746.04,1335.8,-631.46,-1849.55,-7.64,-600.76,,,,,
-4436.05,-1756.24,-745.78,1331.92,-632.61,-1849.84,-7.88,-601.73,,,,,
-4440.4,-1754.86,-744.31,1328.83,-633.83,-1849.74,-8.08,-602.31,,,,,
-4428.55,-1759.87,-742.65,1325.51,-634.91,-1849.38,-8.08,-602.28,,,,,
-4404.88,-1770.01,-741.92,1321.44,-635.68,-1849.02,-7.79,-601.67,,,,,
-4378.19,-1781.95,-742.83,1317.46,-636.02,-1848.88,-7.22,-600.66,,,,,
-4357.88,-1791.63,-745.28,1315.68,-635.92,-1849.01,-6.44,-599.58,,,,,
-4350.19,-1796.12,-748.45,1318.43,-635.51,-1849.23,-5.57,-598.7,,,,,
-4356.11,-1794.85,-751.14,1326.66,-634.98,-1849.22,-4.72,-598.17,,,,,
-4371.5,-1789.65,-752.34,1338.91,-634.5,-1848.75,-4.01,-597.9,,,,,
-4389.27,-1783.5,-751.65,1351.5,-634.21,-1847.78,-3.51,-597.64,,,,,
-4402.53,-1778.71,-749.4,1360.12,-634.15,-1846.57,-3.31,-597.06,,,,,
-4407.18,-1775.53,-746.47,1361.98,-634.32,-1845.54,-3.39,-595.89,,,,,
-4403.25,-1772.26,-743.84,1357.42,-634.68,-1845.1,-3.68,-594.04,,,,,
-4394.25,-1766.64,-742.22,1349.91,-635.18,-1845.44,-4.04,-591.65,,,,,
-4385.29,-1757.88,-741.76,1344.39,-635.77,-1846.51,-4.3,-589.03,,,,,
-4380.61,-1747.9,-742.15,1344.58,-636.4,-1848.0,-4.38,-586.51,,,,,
-4381.85,-1740.87,-742.86,1350.9,-637.02,-1849.6,-4.29,-584.36,,,,,
-4387.62,-1741.0,-743.41,1360.07,-637.6,-1851.03,-4.18,-582.7,,,,,
-4394.49,-1749.86,-743.65,1366.79,-638.14,-1852.23,-4.24,-581.55,,,,,
-4398.93,-1764.7,-743.68,1366.7,-638.69,-1853.24,-4.61,-580.89,,,,,
-4399.04,-1779.28,-743.73,1358.89,-639.32,-1854.14,-5.27,-580.79,,,,,
-4395.41,-1786.8,-743.98,1346.68,-640.06,-1854.95,-6.02,-581.39,,,,,
-4390.62,-1783.72,-744.39,1335.97,-640.92,-1855.58,-6.58,-582.87,,,,,
-4387.69,-1772.2,-744.71,1332.09,-641.81,-1855.92,-6.71,-585.29,,,,,
-4388.41,-1759.38,-744.63,1336.84,-642.61,-1855.9,-6.37,-588.48,,,,,
-4392.4,-1753.79,-743.96,1347.4,-643.19,-1855.62,-5.75,-592.0,,,,,
-4397.43,-1760.41,-742.68,1357.83,-643.49,-1855.27,-5.22,-595.19,,,,,
-4400.7,-1777.25,-741.01,1362.29,-643.58,-1855.1,-5.14,-597.42,,,,,
-4400.39,-1795.72,-739.26,1358.29,-643.56,-1855.25,-5.67,-598.31,,,,,
-4396.55,-1804.82,-737.73,1348.0,-643.57,-1855.77,-6.72,-597.86,,,,,
-4390.81,-1797.42,-736.57,1336.83,-643.68,-1856.52,-7.97,-596.49,,,,,
-4385.29,-1775.02,-735.75,1330.13,-643.87,-1857.37,-9.05,-594.82,,,,,
-4381.41,-1748.24,-735.15,1329.68,-644.02,-1858.2,-9.73,-593.46,,,,,
-4379.44,-1732.24,-734.6,1332.36,-643.99,-1858.99,-10.04,-592.72,,,,,
-4379.07,-1739.01,-733.98,1331.62,-643.66,-1859.74,-10.22,-592.54,,,,,
-4380.42,-1770.43,-733.27,1321.33,-643.04,-1860.41,-10.58,-592.55,,,,,
-4384.67,-1815.96,-732.5,1299.77,-642.22,-1860.83,-11.31,-592.33,,,,,
-4393.43,-1856.46,-731.75,1271.55,-641.35,-1860.73,-12.37,-591.65,,,,,
-4407.06,-1872.68,-731.11,1246.2,-640.54,-1859.85,-13.54,-590.61,,,,,
-4423.03,-1854.39,-730.65,1233.91,-639.86,-1858.12,-14.52,-589.57,,,,,
-4435.65,-1805.58,-730.41,1240.66,-639.25,-1855.73,-15.16,-589.03,,,,,
-4438.07,-1743.22,-730.4,1265.11,-638.63,-1853.18,-15.54,-589.29,,,,,
-4425.93,-1689.84,-730.56,1299.04,-637.92,-1851.1,-15.95,-590.28,,,,,
-4400.85,-1663.85,-730.8,1330.96,-637.07,-1849.99,-16.67,-591.56,,,,,
-4371.4,-1671.86,-730.97,1351.29,-636.11,-1850.06,-17.84,-592.52,,,,,
-4350.13,-1706.75,-730.91,1356.23,-635.12,-1851.13,-19.3,-592.58,,,,,
-4347.68,-1752.08,-730.52,1348.77,-634.19,-1852.69,-20.65,-591.51,,,,,
-4366.51,-1790.12,-729.79,1336.33,-633.41,-1854.18,-21.46,-589.49,,,,,
-4398.0,-1809.68,-728.84,1326.69,-632.82,-1855.13,-21.46,-587.0,,,,,
-4425.2,-1809.99,-727.91,1324.22,-632.41,-1855.38,-20.72,-584.62,,,,,
-4430.66,-1799.25,-727.22,1328.44,-632.18,-1855.03,-19.59,-582.75,,,,,
-4406.02,-1789.3,-726.96,1335.23,-632.05,-1854.34,-18.56,-581.51,,,,,
-4358.21,-1789.28,-727.1,1339.67,-631.97,-1853.55,-18.01,-580.77,,,,,
-4308.46,-1801.68,-727.42,1338.87,-631.88,-1852.78,-18.05,-580.3,,,,,
-4283.6,-1822.07,-727.55,1333.14,-631.74,-1852.03,-18.47,-580.0,,,,,
-4303.32,-1842.18,-727.06,1325.13,-631.55,-1851.24,-18.92,-579.96,,,,,
-4369.42,-1854.13,-725.68,1317.88,-631.36,-1850.4,-19.1,-580.47,,,,,
-4462.79,-1853.76,-723.4,1312.96,-631.25,-1849.61,-18.85,-581.82,,,,,
-4550.24,-1841.6,-720.58,1309.95,-631.29,-1849.09,-18.28,-584.1,,,,,
-4598.42,-1821.7,-717.87,1307.31,-631.47,-1849.02,-17.6,-587.05,,,,,
-4588.55,-1799.38,-716.07,1304.0,-631.7,-1849.46,-17.0,-590.14,,,,,
-4524.69,-1779.32,-715.8,1300.46,-631.79,-1850.28,-16.53,-592.74,,,,,
-4431.73,-1764.56,-717.37,1298.52,-631.54,-1851.2,-16.1,-594.36,,,,,
-4344.08,-1756.34,-720.54,1300.09,-630.82,-1851.88,-15.53,-594.84,,,,,
-4290.54,-1754.38,-724.64,1305.7,-629.64,-1852.08,-14.74,-594.41,,,,,
-4282.75,-1756.95,-728.75,1313.87,-628.17,-1851.74,-13.8,-593.54,,,,,
-4312.35,-1761.12,-732.03,1321.8,-626.72,-1851.0,-12.88,-592.77,,,,,
-4357.64,-1763.22,-734.0,1326.93,-625.58,-1850.14,-12.21,-592.47,,,,,
-4395.52,-1760.06,-734.67,1328.49,-624.95,-1849.45,-11.89,-592.73,,,,,
-4412.4,-1750.44,-734.48,1327.96,-624.86,-1849.13,-11.88,-593.39,,,,,
-4408.78,-1736.17,-734.01,1328.06,-625.18,-1849.21,-11.99,-594.15,,,,,
-4395.94,-1721.9,-733.71,1331.0,-625.69,-1849.55,-12.03,-594.72,,,,,
-4387.46,-1713.32,-733.69,1337.0,-626.15,-1849.88,-11.89,-594.93,,,,,
-4390.84,-1714.57,-733.69,1344.08,-626.43,-1849.93,-11.65,-594.73,,,,,
-4403.83,-1726.05,-733.3,1349.26,-626.5,-1849.46,-11.46,-594.16,,,,,
-4416.88,-1743.93,-732.22,1350.49,-626.41,-1848.38,-11.5,-593.31,,,,,
-4419.8,-1761.85,-730.54,1348.02,-626.22,-1846.81,-11.85,-592.26,,,,,
-4408.25,-1773.87,-728.69,1344.39,-625.94,-1845.02,-12.42,-591.09,,,,,
-4386.22,-1777.32,-727.32,1342.88,-625.54,-1843.4,-13.03,-589.95,,,,,
-4363.53,-1773.74,-726.94,1345.39,-624.95,-1842.38,-13.5,-589.02,,,,,
-4350.07,-1767.7,-727.63,1351.05,-624.16,-1842.22,-13.77,-588.51,,,,,
-4350.42,-1764.02,-729.05,1356.42,-623.21,-1843.0,-13.91,-588.63,,,,,
-4362.03,-1765.14,-730.5,1357.39,-622.22,-1844.51,-14.09,-589.45,,,,,
-4377.55,-1770.17,-731.34,1351.5,-621.38,-1846.36,-14.47,-590.88,,,,,
-4389.59,-1775.99,-731.28,1339.61,-620.85,-1848.06,-15.09,-592.66,,,,,
-4394.75,-1779.63,-730.48,1325.62,-620.73,-1849.18,-15.87,-594.46,,,,,
-4394.58,-1780.27,-729.48,1314.58,-621.01,-1849.53,-16.64,-595.92,,,,,
-4393.25,-1779.64,-728.84,1310.09,-621.59,-1849.18,-17.25,-596.78,,,,,
-4393.82,-1780.36,-728.86,1312.52,-622.26,-1848.43,-17.63,-596.93,,,,,
-4395.86,-1783.67,-729.36,1319.09,-622.8,-1847.68,-17.8,-596.48,,,,,
-4395.97,-1787.89,-729.82,1325.56,-623.06,-1847.32,-17.83,-595.68,,,,,
-4390.8,-1789.03,-729.66,1328.74,-622.93,-1847.6,-17.77,-594.93,,,,,
-4380.42,-1783.18,-728.58,1328.11,-622.45,-1848.55,-17.6,-594.67,,,,,
-4369.4,-1769.49,-726.73,1325.83,-621.79,-1850.05,-17.27,-595.28,,,,,
-4364.8,-1751.54,-724.71,1325.11,-621.18,-1851.84,-16.7,-596.94,,,,,
-4371.86,-1736.2,-723.22,1328.01,-620.86,-1853.62,-15.9,-599.56,,,,,
-4390.28,-1730.2,-722.73,1334.01,-620.97,-1855.1,-14.96,-602.71,,,,,
-4413.49,-1736.44,-723.27,1340.28,-621.55,-1856.05,-14.04,-605.73,,,,,
-4431.61,-1752.02,-724.41,1343.41,-622.44,-1856.33,-13.23,-607.92,,,,,
-4436.64,-1769.44,-725.48,1341.59,-623.4,-1855.93,-12.54,-608.77,,,,,
-4426.92,-1780.37,-725.91,1335.88,-624.19,-1854.95,-11.86,-608.15,,,,,
-4408.1,-1779.93,-725.49,1329.86,-624.64,-1853.59,-11.02,-606.39,,,,,
-4390.11,-1769.27,-724.43,1327.66,-624.75,-1852.13,-9.92,-604.15,,,,,
-4381.87,-1754.83,-723.28,1331.68,-624.63,-1850.83,-8.62,-602.17,,,,,
-4386.69,-1744.97,-722.6,1341.17,-624.48,-1849.9,-7.29,-600.97,,,,,
-4401.07,-1745.83,-722.8,1352.53,-624.46,-1849.41,-6.2,-600.61,,,,,
-4417.25,-1758.62,-723.94,1361.16,-624.62,-1849.37,-5.56,-600.73,,,,,
-4427.89,-1779.77,-725.75,1363.76,-624.89,-1849.69,-5.42,-600.71,,,,,
-4429.86,-1803.3,-727.77,1359.91,-625.14,-1850.34,-5.64,-599.95,,,,,
-4424.87,-1823.69,-729.46,1352.01,-625.26,-1851.29,-5.99,-598.21,,,,,
-4417.03,-1837.48,-730.37,1343.89,-625.21,-1852.56,-6.24,-595.68,,,,,
-4409.07,-1842.9,-730.18,1338.8,-625.07,-1854.14,-6.28,-592.95,,,,,
-4400.14,-1838.37,-728.85,1338.03,-624.94,-1855.92,-6.17,-590.67,,,,,
-4386.82,-1821.72,-726.68,1340.78,-624.9,-1857.69,-6.04,-589.38,,,,,
-4366.76,-1791.39,-724.26,1345.18,-624.96,-1859.17,-6.06,-589.25,,,,,
-4342.43,-1749.2,-722.46,1349.68,-625.04,-1860.07,-6.28,-590.06,,,,,
-4322.13,-1702.85,-722.09,1353.91,-625.02,-1860.28,-6.64,-591.37,,,,,
-4316.9,-1665.71,-723.66,1358.44,-624.84,-1859.84,-7.01,-592.7,,,,,
-4334.52,-1652.65,-726.99,1363.84,-624.53,-1859.01,-7.29,-593.68,,,,,
-4374.11,-1673.23,-731.18,1369.61,-624.21,-1858.09,-7.46,-594.14,,,,,
-4424.55,-1725.51,-734.79,1373.9,-624.0,-1857.37,-7.57,-594.04,,,,,
-4468.47,-1794.41,-736.33,1374.24,-623.98,-1857.0,-7.73,-593.44,,,,,
-4489.95,-1856.36,-734.89,1368.96,-624.11,-1856.95,-8.0,-592.47,,,,,
-4482.16,-1889.03,-730.55,1358.4,-624.27,-1857.12,-8.35,-591.27,,,,,
-4450.86,-1881.55,-724.46,1345.2,-624.31,-1857.35,-8.68,-590.1,,,,,
-4411.53,-1840.12,-718.46,1333.39,-624.16,-1857.56,-8.84,-589.32,,,,,
-4381.71,-1785.52,-714.35,1326.63,-623.85,-1857.73,-8.77,-589.25,,,,,
-4372.48,-1743.46,-713.2,1326.66,-623.49,-1857.87,-8.49,-590.09,,,,,
-4383.49,-1732.18,-714.98,1332.56,-623.24,-1857.98,-8.1,-591.74,,,,,
-4404.18,-1753.67,-718.62,1341.33,-623.18,-1858.02,-7.75,-593.8,,,,,
-4420.17,-1793.08,-722.5,1349.31,-623.31,-1857.87,-7.52,-595.65,,,,,
-4421.21,-1826.66,-725.21,1353.77,-623.54,-1857.51,-7.39,-596.76,,,,,
-4406.45,-1834.12,-726.04,1353.82,-623.77,-1857.0,-7.29,-596.9,,,,,
-4384.13,-1809.05,-725.16,1350.33,-623.92,-1856.54,-7.11,-596.3,,,,,
-4366.46,-1761.92,-723.41,1345.09,-624.01,-1856.43,-6.79,-595.57,,,,,
-4362.59,-1714.3,-721.75,1339.81,-624.12,-1856.9,-6.37,-595.42,,,,,
-4373.76,-1687.6,-720.85,1335.52,-624.29,-1857.98,-5.92,-596.29,,,,,
-4393.15,-1692.39,-720.83,1332.6,-624.49,-1859.45,-5.52,-598.15,,,,,
-4410.07,-1723.9,-721.38,1331.23,-624.64,-1860.88,-5.21,-600.45,,,,,
-4416.05,-1765.57,-722.07,1331.85,-624.58,-1861.8,-4.94,-602.41,,,,,
-4409.15,-1798.38,-722.64,1335.08,-624.22,-1861.88,-4.65,-603.34,,,,,
-4394.47,-1810.46,-723.15,1341.3,-623.56,-1861.09,-4.28,-603.04,,,,,
-4380.71,-1801.82,-723.8,1350.02,-622.73,-1859.78,-3.86,-601.8,,,,,
-4375.23,-1782.1,-724.71,1359.51,-621.89,-1858.53,-3.47,-600.35,,,,,
-4380.28,-1763.38,-725.71,1367.22,-621.19,-1857.94,-3.25,-599.4,,,,,
-4392.37,-1752.66,-726.35,1370.66,-620.67,-1858.44,-3.31,-599.41,,,,,
-4404.72,-1748.52,-726.1,1368.53,-620.28,-1860.08,-3.68,-600.29,,,,,
-4411.06,-1743.65,-724.74,1361.42,-619.9,-1862.53,-4.3,-601.57,,,,,
-4408.57,-1731.23,-722.52,1351.72,-619.47,-1865.23,-5.03,-602.6,,,,,
-4398.62,-1710.87,-720.21,1342.73,-619.0,-1867.51,-5.67,-602.91,,,,,
-4385.31,-1690.06,-718.78,1337.34,-618.59,-1868.88,-6.09,-602.39,,,,,
-4373.15,-1680.19,-718.9,1336.95,-618.39,-1869.14,-6.17,-601.29,,,,,
-4365.25,-1689.41,-720.65,1340.99,-618.49,-1868.38,-5.86,-600.04,,,,,
-4362.86,-1716.8,-723.36,1347.4,-618.84,-1866.96,-5.17,-599.0,,,,,
-4365.92,-1751.56,-725.91,1353.61,-619.32,-1865.3,-4.18,-598.29,,,,,
-4373.72,-1778.07,-727.21,1357.66,-619.76,-1863.8,-3.0,-597.76,,,,,
-4385.06,-1784.02,-726.68,1358.94,-620.05,-1862.69,-1.83,-597.21,,,,,
-4397.82,-1766.97,-724.54,1358.22,-620.18,-1862.01,-0.85,-596.49,,,,,
-4408.73,-1735.78,-721.73,1357.09,-620.22,-1861.64,-0.23,-595.7,,,,,
-4413.99,-1705.75,-719.51,1357.06,-620.27,-1861.39,-0.07,-595.09,,,,,
-4410.98,-1690.63,-718.91,1358.82,-620.38,-1861.08,-0.35,-594.98,,,,,
-4400.02,-1695.77,-720.32,1361.91,-620.46,-1860.59,-0.92,-595.47,,,,,
-4385.13,-1716.22,-723.35,1364.95,-620.35,-1859.89,-1.57,-596.39,,,,,
-4372.81,-1740.66,-726.99,1366.29,-619.9,-1859.0,-2.12,-597.32,,,,,
-4369.05,-1758.4,-730.06,1364.78,-619.01,-1858.0,-2.42,-597.79,,,,,
-4376.18,-1765.23,-731.66,1360.33,-617.75,-1856.96,-2.46,-597.46,,,,,
-4391.1,-1764.77,-731.48,1354.0,-616.32,-1855.95,-2.3,-596.34,,,,,
-4406.34,-1764.84,-729.84,1347.68,-614.95,-1855.03,-2.03,-594.77,,,,,
-4413.52,-1771.38,-727.46,1343.39,-613.84,-1854.26,-1.75,-593.29,,,,,
-4407.51,-1783.97,-725.16,1342.5,-613.05,-1853.72,-1.51,-592.41,,,,,
-4389.21,-1795.87,-723.47,1345.29,-612.54,-1853.48,-1.33,-592.41,,,,,
-4365.34,-1798.59,-722.53,1350.83,-612.18,-1853.6,-1.24,-593.26,,,,,
-4345.3,-1787.98,-722.06,1357.44,-611.84,-1854.02,-1.22,-594.67,,,,,
-4336.89,-1767.94,-721.65,1363.27,-611.44,-1854.62,-1.25,-596.23,,,,,
-4342.93,-1749.2,-720.94,1366.99,-610.97,-1855.22,-1.29,-597.54,,,,,
-4360.45,-1743.38,-719.85,1368.16,-610.45,-1855.63,-1.25,-598.38,,,,,
-4382.72,-1756.14,-718.57,1367.16,-609.9,-1855.74,-1.01,-598.71,,,,,
-4402.56,-1783.18,-717.45,1364.93,-609.34,-1855.58,-0.53,-598.61,,,,,
-4415.31,-1812.05,-716.77,1362.53,-608.73,-1855.3,0.17,-598.25,,,,,
-4419.96,-1828.68,-716.6,1360.79,-608.07,-1855.1,0.93,-597.78,,,,,
-4418.18,-1825.19,-716.72,1360.27,-607.35,-1855.14,1.55,-597.35,,,,,
-4412.55,-1804.29,-716.77,1361.31,-606.61,-1855.46,1.83,-597.07,,,,,
-4405.03,-1777.71,-716.44,1364.12,-605.88,-1855.94,1.74,-596.98,,,,,
-4396.68,-1759.43,-715.7,1368.77,-605.18,-1856.34,1.39,-597.12,,,,,
-4388.54,-1757.57,-714.84,1374.95,-604.55,-1856.45,1.06,-597.45,,,,,
-4382.43,-1769.76,-714.42,1381.8,-604.01,-1856.15,1.03,-597.88,,,,,
-4381.06,-1784.53,-714.98,1387.86,-603.59,-1855.5,1.47,-598.31,,,,,
-4386.93,-1788.22,-716.77,1391.36,-603.36,-1854.71,2.33,-598.59,,,,,
-4400.69,-1773.29,-719.58,1390.87,-603.36,-1854.03,3.4,-598.65,,,,,
-4420.24,-1743.17,-722.76,1385.94,-603.59,-1853.57,4.35,-598.45,,,,,
-4441.07,-1710.95,-725.43,1377.45,-603.95,-1853.3,4.93,-598.01,,,,,
-4458.04,-1692.34,-726.87,1367.49,-604.28,-1852.93,5.1,-597.41,,,,,
-4467.38,-1696.98,-726.76,1358.72,-604.43,-1852.09,4.97,-596.73,,,,,
-4468.0,-1722.98,-725.35,1353.39,-604.26,-1850.46,4.77,-596.05,,,,,
-4461.1,-1757.73,-723.25,1352.57,-603.81,-1847.96,4.65,-595.47,,,,,
-4448.82,-1784.56,-721.2,1355.8,-603.22,-1844.76,4.61,-595.04,,,,,
-4432.67,-1791.54,-719.72,1361.41,-602.71,-1841.31,4.47,-594.82,,,,,
-4413.1,-1777.45,-718.94,1367.22,-602.47,-1838.17,3.95,-594.82,,,,,
-4390.43,-1751.88,-718.62,1371.34,-602.57,-1835.83,2.87,-594.99,,,,,
-4366.42,-1729.44,-718.36,1372.83,-602.92,-1834.53,1.23,-595.22,,,,,
-4345.19,-1721.59,-717.9,1371.8,-603.32,-1834.26,-0.73,-595.37,,,,,
-4332.57,-1730.55,-717.28,1369.18,-603.6,-1834.75,-2.64,-595.29,,,,,
-4333.67,-1748.76,-716.85,1366.22,-603.69,-1835.63,-4.13,-594.9,,,,,
-4350.13,-1763.62,-717.02,1364.06,-603.67,-1836.56,-5.0,-594.25,,,,,
-4378.5,-1764.89,-718.04,1363.32,-603.72,-1837.36,-5.27,-593.49,,,,,
-4410.99,-1750.34,-719.76,1364.0,-604.02,-1837.97,-5.14,-592.83,,,,,
-4438.4,-1726.66,-721.65,1365.55,-604.61,-1838.49,-4.87,-592.47,,,,,
-4453.79,-1705.45,-723.02,1367.05,-605.39,-1838.99,-4.71,-592.49,,,,,
-4454.93,-1696.74,-723.32,1367.6,-606.12,-1839.54,-4.79,-592.84,,,,,
-4444.47,-1703.89,-722.45,1366.73,-606.57,-1840.08,-5.14,-593.33,,,,,
-4427.86,-1722.46,-720.85,1364.7,-606.6,-1840.53,-5.73,-593.75,,,,,
-4410.43,-1743.42,-719.33,1362.58,-606.28,-1840.8,-6.55,-593.9,,,,,
-4395.44,-1758.43,-718.72,1361.81,-605.77,-1840.9,-7.55,-593.69,,,,,
-4383.92,-1764.03,-719.53,1363.5,-605.32,-1840.91,-8.69,-593.15,,,,,
-4375.96,-1762.48,-721.71,1367.56,-605.07,-1840.99,-9.9,-592.4,,,,,
-4372.22,-1759.13,-724.64,1372.25,-605.04,-1841.27,-11.07,-591.58,,,,,
-4374.11,-1758.29,-727.39,1374.58,-605.13,-1841.76,-12.11,-590.78,,,,,
-4382.46,-1760.38,-729.11,1371.46,-605.21,-1842.37,-13.02,-590.06,,,,,
-4395.73,-1762.06,-729.37,1361.36,-605.16,-1842.89,-13.89,-589.42,,,,,
-4409.22,-1759.08,-728.33,1345.61,-604.99,-1843.09,-14.86,-588.85,,,,,
-4416.61,-1749.92,-726.62,1328.47,-604.77,-1842.84,-16.06,-588.3,,,,,
-4413.25,-1737.59,-725.11,1315.91,-604.59,-1842.18,-17.45,-587.8,,,,,
-4399.47,-1728.46,-724.45,1313.17,-604.52,-1841.34,-18.85,-587.36,,,,,
-4381.53,-1728.47,-724.89,1322.41,-604.54,-1840.64,-19.93,-587.02,,,,,
-4369.09,-1739.3,-726.17,1341.41,-604.64,-1840.41,-20.35,-586.84,,,,,
-4370.16,-1756.58,-727.7,1364.2,-604.82,-1840.83,-19.96,-586.86,,,,,
-4386.13,-1771.79,-728.83,1383.44,-605.13,-1841.88,-18.85,-587.07,,,,,
-4410.09,-1776.61,-729.24,1393.46,-605.63,-1843.38,-17.33,-587.46,,,,,
-4429.78,-1767.66,-728.97,1392.57,-606.36,-1845.03,-15.82,-587.95,,,,,
-4434.11,-1748.63,-728.48,1383.59,-607.25,-1846.56,-14.69,-588.4,,,,,
-4419.73,-1728.77,-728.3,1372.18,-608.13,-1847.79,-14.1,-588.67,,,,,
-4393.77,-1718.18,-728.73,1364.02,-608.78,-1848.64,-13.99,-588.57,,,,,
-4370.77,-1722.61,-729.68,1362.22,-609.06,-1849.13,-14.17,-587.99,,,,,
-4365.15,-1740.41,-730.62,1366.11,-608.98,-1849.29,-14.43,-586.88,,,,,
-4383.04,-1763.33,-730.85,1372.13,-608.76,-1849.1,-14.64,-585.3,,,,,
-4418.17,-1780.76,-729.85,1376.11,-608.71,-1848.54,-14.82,-583.42,,,,,
-4454.34,-1785.16,-727.61,1375.58,-609.12,-1847.53,-14.98,-581.46,,,,,
-4473.48,-1775.84,-724.7,1371.08,-610.08,-1846.11,-15.16,-579.72,,,,,
-4464.94,-1759.19,-722.01,1365.56,-611.46,-1844.38,-15.25,-578.44,,,,,
-4431.17,-1745.37,-720.42,1362.59,-612.9,-1842.57,-15.12,-577.82,,,,,
-4386.39,-1743.06,-720.33,1364.21,-614.02,-1840.9,-14.66,-577.95,,,,,
-4349.19,-1755.12,-721.46,1369.85,-614.57,-1839.6,-13.87,-578.76,,,,,
-4333.07,-1777.11,-722.98,1376.66,-614.54,-1838.76,-12.89,-580.08,,,,,
-4340.13,-1799.39,-723.88,1381.15,-614.14,-1838.36,-11.97,-581.56,,,,,
-4361.29,-1811.61,-723.46,1380.99,-613.7,-1838.29,-11.26,-582.83,,,,,
-4382.67,-1807.34,-721.7,1376.06,-613.5,-1838.42,-10.82,-583.56,,,,,
-4394.05,-1786.82,-719.24,1368.22,-613.64,-1838.6,-10.53,-583.54,,,,,
-4394.47,-1756.57,-717.06,1359.98,-614.07,-1838.78,-10.24,-582.82,,,,,
-4391.63,-1726.33,-715.98,1353.17,-614.61,-1838.88,-9.93,-581.66,,,,,
